Material Name,Symbol,Category,Phase,t_min (K),t_max (K),A,B,C,D,Max Fit Error (%),R²,Molecular Weight (g/mol),NASA Species (ref),Reference Code,Source / Notes
Silver,Ag,Metals and alloys,cr,200,1235.08,23.501612,5.497637,0.568823,0.077693,1.977,0.99839,107.8682,Ag(cr),coda89,"Cubic. Ref-Elm. Cox,1989 p228."
Silver,Ag,Metals and alloys,L,1235.08,6000,33.39981,0,0,0,0,1,107.8682,Ag(L),coda89,"Liquid. Ref-Elm. Cox,1989 p228."
Aluminium,AL,Metals and alloys,cr,200,933.61,13.988785,51.988829,-74.516385,45.031756,1.996,0.99925,26.9815,AL(cr),coda89,"Cubic. Ref-Elm. Cox,1989 p217."
Aluminium,AL,Metals and alloys,L,933.61,6000,31.749819,0,0,0,0,1,26.9815,AL(L),coda89,"Liquid. Ref-Elm. Cox,1989 p217."
ALBr3,ALBr3,Other technologically relevant materials,cr,200,371.16,5.480609,870.287837,-3017.017939,3918.421434,0.274,0.99985,266.6935,ALBr3(cr),tpis96,"Monoclinic. Gurvich,1996a pt1 p187 pt2 p150."
ALBr3,ALBr3,Other technologically relevant materials,L,371.16,6000,124.999288,0,0,0,0,1,266.6935,ALBr3(L),tpis96,"Liquid. Gurvich,1996a pt1 p187 pt2 p150."
ALCL3,ALCL3,Other technologically relevant materials,cr,200,465.7,28.374863,394.337406,-841.893618,758.902262,0.554,0.99973,133.3405,ALCL3(cr),tpis96,"Monoclinic. Gurvich,1996a pt1 p172 pt2 p133."
ALCL3,ALCL3,Other technologically relevant materials,L,465.7,6000,125.499285,0,0,0,0,1,133.3405,ALCL3(L),tpis96,"Liquid. Gurvich,1996a pt1 p172 pt2 p133."
ALF3,ALF3,Other technologically relevant materials,II,100,298.15,-20.325711,519.53813,-668.812255,0,0,1,83.9767,ALF3(II),tpis96,"Hexagonal. Gurvich,1996a pt1 p156 pt2 p119."
ALF3,ALF3,Other technologically relevant materials,II,298.15,728,-26.26185,590.440635,-1036.431094,659.368242,0,1,83.9767,ALF3(II),tpis96,"Hexagonal. Gurvich,1996a pt1 p156 pt2 p119."
ALF3,ALF3,Other technologically relevant materials,I,728,2100,86.653574,18.312656,-5.13716,0.980793,0.065,0.99998,83.9767,ALF3(I),tpis96,"Cubic. Gurvich,1996a pt1 p156 pt2 p119."
ALH3,ALH3,Other technologically relevant materials,a,200,500,-25.550654,334.608873,-440.35609,190.938482,2.379,0.99972,30.0054,ALH3(a),tpis96,"Alpha,hexagonal. Gurvich,1996a pt1 p144 pt2 p108."
ALI3,ALI3,Other technologically relevant materials,cr,298.15,461.47,69.754201,101.806226,-18.405815,15.901324,0.001,1,407.6949,ALI3(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p193 pt2 p155."
ALI3,ALI3,Other technologically relevant materials,L,461.47,6000,120.99931,0,0,0,0,1,407.6949,ALI3(L),tpis96,"Liquid. Gurvich,1996a pt1 p193 pt2 p155."
ALN,ALN,Refractories,cr,100,300,-7.346489,112.622847,226.543215,-616.432169,2.29,0.99998,40.9882,ALN(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p202 pt2 p163."
ALN,ALN,Refractories,cr,300,1050,-4.015816,170.106304,-197.65904,79.387811,3.53,0.99623,40.9882,ALN(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p202 pt2 p163."
ALN,ALN,Refractories,cr,1050,1800,37.943403,14.845493,-6.135377,1.152091,0.011,1,40.9882,ALN(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p202 pt2 p163."
ALN,ALN,Refractories,L,1800,2700,37.341787,7.865955,0,0,0,1,40.9882,ALN(L),tpis96,"Liquid. Gurvich,1996a pt1 p202 pt2 p163."
ALN,ALN,Refractories,L,2700,6000,66.999618,0,0,0,0,1,40.9882,ALN(L),tpis96,"Liquid. Gurvich,1996a pt1 p202 pt2 p163."
AL(OH)3,AL(OH)3,Other technologically relevant materials,a,100,300,-17.193493,358.928935,418.807406,-1328.800708,0.92,0.99999,78.0036,AL(OH)3(a),tpis96,"Gibbsite. Gurvich,1996a pt1 p150 pt2 p114."
AL(OH)3,AL(OH)3,Other technologically relevant materials,a,300,500,-60.891178,848.879648,-1445.126416,1064.468497,0.014,1,78.0036,AL(OH)3(a),tpis96,"Gibbsite. Gurvich,1996a pt1 p150 pt2 p114."
AL2O3,AL2O3,Refractories,a,200,500,-56.957913,756.335492,-1221.691852,720.977142,0.357,0.99993,101.9613,AL2O3(a),tpis96,"Alpha,corundum. Gurvich,1996a pt1 p134 pt2 p103."
AL2O3,AL2O3,Refractories,a,500,1200,36.939501,221.468138,-195.955798,62.011327,0.39,0.99958,101.9613,AL2O3(a),tpis96,"Alpha,corundum. Gurvich,1996a pt1 p134 pt2 p103."
AL2O3,AL2O3,Refractories,a,1200,2327,107.570387,16.568906,0,0,0,1,101.9613,AL2O3(a),tpis96,"Alpha,corundum. Gurvich,1996a pt1 p134 pt2 p103."
AL2O3,AL2O3,Refractories,L,2327,6000,162.899072,0,0,0,0,1,101.9613,AL2O3(L),tpis96,"Liquid. Gurvich,1996a pt1 p134 pt2 p103."
AL2S3,AL2S3,Other technologically relevant materials,a,100,298.15,-11.206317,704.912788,-1056.366456,0,0,1,150.1581,AL2S3(a),tpis96,"Hexagonal alpha. Gurvich,1996a pt1 p201 pt2 p162."
AL2S3,AL2S3,Other technologically relevant materials,a,298.15,1273,72.3595,153.150099,-140.093894,48.573659,1.709,0.99762,150.1581,AL2S3(a),tpis96,"Hexagonal alpha. Gurvich,1996a pt1 p201 pt2 p162."
AL2S3,AL2S3,Other technologically relevant materials,b,1273,1373,139.999202,0,0,0,0,1,150.1581,AL2S3(b),tpis96,"Rhombohedral gamma. Gurvich,1996a pt1 p201 pt2 p162."
AL2S3,AL2S3,Other technologically relevant materials,L,1373,6000,159.999088,0,0,0,0,1,150.1581,AL2S3(L),tpis96,"Liquid. Gurvich,1996a pt1 p201 pt2 p162."
AL2SiO5,AL2SiO5,Refractories,an,200,600,-42.480486,830.362727,-1066.446098,474.345865,0.152,0.99999,162.0456,AL2SiO5(an),j,"Andalusite. Chase,1998 p160."
AL2SiO5,AL2SiO5,Refractories,an,600,1500,111.145343,155.657622,-97.625603,24.937666,0.158,0.99988,162.0456,AL2SiO5(an),j,"Andalusite. Chase,1998 p160."
AL2SiO5,AL2SiO5,Refractories,an,1500,3000,165.603538,31.803615,-2.164716,0.151229,0.005,1,162.0456,AL2SiO5(an),j,"Andalusite. Chase,1998 p160."
AL4C3,AL4C3,Refractories,cr,100,300,-35.638242,700.798679,-416.155053,-739.455102,0.527,1,143.9583,AL4C3(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p207 pt2 p168."
AL4C3,AL4C3,Refractories,cr,300,850,-2.475239,606.293689,-783.094645,367.52616,1.279,0.99921,143.9583,AL4C3(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p207 pt2 p168."
AL4C3,AL4C3,Refractories,cr,850,1400,117.172308,90.761395,-38.654626,9.189702,0.009,1,143.9583,AL4C3(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p207 pt2 p168."
AL4C3,AL4C3,Refractories,cr,1400,2500,137.977503,44.810547,-4.435114,0.608916,0.005,1,143.9583,AL4C3(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p207 pt2 p168."
Boron,B,Semiconductors,b,200,600,-8.769412,86.783386,-67.392529,7.743291,0.805,0.99998,10.811,B(b),j,"Beta. Ref-Elm. Chase,1998 p177-180. McBride,1993a."
Boron,B,Semiconductors,b,600,2350,10.902584,22.573873,-10.457532,1.894455,1.497,0.99904,10.811,B(b),j,"Beta. Ref-Elm. Chase,1998 p177-180. McBride,1993a."
Boron,B,Semiconductors,L,2350,6000,31.749819,0,0,0,0,1,10.811,B(L),j,"Liquid. Ref-Elm. Chase,1998 p177-180. McBride,1993a."
BN,BN,Refractories,cr,200,450,11.465142,-88.333483,589.918703,-678.514057,3.978,0.9994,24.8177,BN(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p103 pt2 p82."
BN,BN,Refractories,cr,450,700,-13.138834,160.233599,-182.424761,83.019107,0.034,1,24.8177,BN(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p103 pt2 p82."
BN,BN,Refractories,cr,700,1200,7.721935,62.943129,-31.644229,5.300024,0.036,1,24.8177,BN(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p103 pt2 p82."
BN,BN,Refractories,cr,1200,3240,33.299823,17.927294,-6.343729,0.772422,0.322,0.9985,24.8177,BN(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p103 pt2 p82."
BN,BN,Refractories,L,3240,6000,66.999618,0,0,0,0,1,24.8177,BN(L),tpis96,"Liquid. Gurvich,1996a pt1 p103 pt2 p82."
B2O3,B2O3,Ceramics,cr,100,723,-8.433416,320.913466,-311.16175,120.998154,2.493,0.9998,69.6202,B2O3(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p21 pt2 p16."
B2O3,B2O3,Ceramics,L,723,6000,135.429865,-6.590344,1.693888,-0.139522,1.166,0.92833,69.6202,B2O3(L),tpis96,"Liquid. Gurvich,1996a pt1 p21 pt2 p16."
B2S3,B2S3,Ceramics,cr,298.15,840,66.577804,196.231998,-170.929597,81.047393,0.281,0.99996,117.817,B2S3(cr),tpis96,"Monoclinic. Gurvich,1996a pt1 p101 pt2 p80."
B2S3,B2S3,Ceramics,L,840,6000,145.999168,0,0,0,0,1,117.817,B2S3(L),tpis96,"Liquid. Gurvich,1996a pt1 p101 pt2 p80."
B3O3H3,B3O3H3,Ceramics,cr,298.15,700,63.084873,10.058468,472.534875,-354.441572,0.378,0.99998,83.455,B3O3H3(cr),j,"Chase,1998 p287."
B3O3H3,B3O3H3,Ceramics,cr,700,1400,-62.747029,571.350857,-382.881948,88.275385,0.037,1,83.455,B3O3H3(cr),j,"Chase,1998 p287."
B3O3H3,B3O3H3,Ceramics,cr,1400,2000,170.671879,62.655652,-15.224764,0.164224,0.004,1,83.455,B3O3H3(cr),j,"Chase,1998 p287."
B4C,B4C,Refractories,cr,200,275,-904.556713,11504.688968,-47397.25913,65947.661861,2.266,0.99818,55.2547,B4C(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p111 pt2 p89"
B4C,B4C,Refractories,cr,275,350,278.364698,-2884.499579,10672.047698,-11844.939481,0.07,1,55.2547,B4C(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p111 pt2 p89"
B4C,B4C,Refractories,cr,350,500,-154.529085,1224.100796,-2158.984746,1377.819436,0.37,0.99971,55.2547,B4C(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p111 pt2 p89"
B4C,B4C,Refractories,cr,500,2743,67.545127,58.366916,-19.040602,5.026763,3.263,0.9994,55.2547,B4C(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p111 pt2 p89"
B4C,B4C,Refractories,L,2743,6000,135.979225,0,0,0,0,1,55.2547,B4C(L),tpis96,"Liquid. Chase,1998 pp556-8."
Barium,Ba,Metals and alloys,cr,80,298.15,19.102704,75.417104,-284.851248,448.616975,0.462,0.99951,137.327,Ba(cr),srd,"Crystal. Ref-Elm. Alcock,1993."
Barium,Ba,Metals and alloys,cr,298.15,1000,23.058869,16.940903,0,0,0,1,137.327,Ba(cr),srd,"Crystal. Ref-Elm. Alcock,1993."
Barium,Ba,Metals and alloys,L,1000,6000,39.999772,0,0,0,0,1,137.327,Ba(L),srd,"Liquid. Ref-Elm. Alcock,1993."
BaBr2,BaBr2,Other technologically relevant materials,cr,298,1130,68.075122,28.522521,-7.370659,2.803837,0.074,0.99999,297.135,BaBr2(cr),tpis96,"Rhombic. Gurvich,1996a pt1 p578 pt2 p438."
BaBr2,BaBr2,Other technologically relevant materials,L,1130,6000,104.999402,0,0,0,0,1,297.135,BaBr2(L),tpis96,"Liquid. Gurvich,1996a pt1 p578 pt2 p438."
BaCO3,BaCO3,Other technologically relevant materials,a,200,500,93.905398,-344.39461,1566.115227,-1663.056617,1.601,0.9947,197.3359,BaCO3(a),tpis96,"CrIII,rhombic. Gurvich,1996a pt1 p588 pt2 p446."
BaCO3,BaCO3,Other technologically relevant materials,a,500,1083,86.171906,55.76408,-60.775166,62.7527,0.193,0.99998,197.3359,BaCO3(a),tpis96,"CrIII,rhombic. Gurvich,1996a pt1 p588 pt2 p446."
BaCO3,BaCO3,Other technologically relevant materials,b,1083,1233,157.9991,0,0,0,0,1,197.3359,BaCO3(b),tpis96,"CrII,hexagonal. Gurvich,1996a pt1 p588 pt2 p446."
BaCO3,BaCO3,Other technologically relevant materials,c,1233,1828,159.999088,0,0,0,0,1,197.3359,BaCO3(c),tpis96,"CrI,cubic. Gurvich,1996a pt1 p588 pt2 p446."
BaCO3,BaCO3,Other technologically relevant materials,L,1828,6000,164.99906,0,0,0,0,1,197.3359,BaCO3(L),tpis96,"Liquid. Gurvich,1996a pt1 p588 pt2 p446."
BaCL2,BaCL2,Other technologically relevant materials,a,100,500,33.654787,326.542515,-856.530225,774.702244,2.681,0.99615,208.233,BaCL2(a),tpis96,"CrII,rhombic. Gurvich,1996a pt1 p574 pt2 p435."
BaCL2,BaCL2,Other technologically relevant materials,a,500,1198,69.470458,18.87623,0.230964,-0.073174,0.001,1,208.233,BaCL2(a),tpis96,"CrII,rhombic. Gurvich,1996a pt1 p574 pt2 p435."
BaCL2,BaCL2,Other technologically relevant materials,b,1198,1234,130.999253,0,0,0,0,1,208.233,BaCL2(b),tpis96,"CrI,cubic. Gurvich,1996a pt1 p574 pt2 p435."
BaCL2,BaCL2,Other technologically relevant materials,L,1234,6000,108.999379,0,0,0,0,1,208.233,BaCL2(L),tpis96,"Liquid. Gurvich,1996a pt1 p574 pt2 p435."
BaF2,BaF2,Other technologically relevant materials,a,100,300,-24.625039,1019.726096,-3829.121411,4993.164322,0.401,0.99981,175.3238,BaF2(a),tpis96,"CrIII,cubic. Gurvich,1996a pt1 p567 pt2 p431."
BaF2,BaF2,Other technologically relevant materials,a,300,500,60.130758,28.466104,45.673108,-58.752053,0.025,0.99999,175.3238,BaF2(a),tpis96,"CrIII,cubic. Gurvich,1996a pt1 p567 pt2 p431."
BaF2,BaF2,Other technologically relevant materials,a,500,1240,61.274714,37.198063,-6.589436,2.038573,0.021,1,175.3238,BaF2(a),tpis96,"CrIII,cubic. Gurvich,1996a pt1 p567 pt2 p431."
BaF2,BaF2,Other technologically relevant materials,b,1240,1480,125.999282,0,0,0,0,1,175.3238,BaF2(b),tpis96,"CrII. Gurvich,1996a pt1 p567 pt2 p431."
BaF2,BaF2,Other technologically relevant materials,c,1480,1641,128.999265,0,0,0,0,1,175.3238,BaF2(c),tpis96,"CrI. Gurvich,1996a pt1 p567 pt2 p431."
BaF2,BaF2,Other technologically relevant materials,L,1641,6000,104.999402,0,0,0,0,1,175.3238,BaF2(L),tpis96,"Liquid. Gurvich,1996a pt1 p567 pt2 p431."
BaH2,BaH2,Other technologically relevant materials,a,298.15,871,37.671785,27.930841,0,0,0,1,139.3429,BaH2(a),tpis96,"CrII,rhombic Gurvich,1996a pt1 p556 pt2 p424."
BaH2,BaH2,Other technologically relevant materials,b,871,1473,70.999595,0,0,0,0,1,139.3429,BaH2(b),tpis96,"CrI,rhombic Gurvich,1996a pt1 p556 pt2 p424."
BaH2,BaH2,Other technologically relevant materials,L,1473,6000,74.999573,0,0,0,0,1,139.3429,BaH2(L),tpis96,"Liquid Gurvich,1996a pt1 p556 pt2 p424."
BaI2,BaI2,Other technologically relevant materials,cr,100,500,60.015518,125.996317,-311.495391,293.79033,1.094,0.99578,391.1359,BaI2(cr),tpis96,"Rhombic. Gurvich,1996a pt1 p582 pt2 p441."
BaI2,BaI2,Other technologically relevant materials,cr,500,984,71.512934,20.108685,-0.160857,0.058119,0,1,391.1359,BaI2(cr),tpis96,"Rhombic. Gurvich,1996a pt1 p582 pt2 p441."
BaI2,BaI2,Other technologically relevant materials,L,984,6000,112.999356,0,0,0,0,1,391.1359,BaI2(L),tpis96,"Liquid. Gurvich,1996a pt1 p582 pt2 p441."
BaO,BaO,Other technologically relevant materials,cr,200,500,36.841204,27.589432,57.145642,-116.158773,0.381,0.99801,153.3264,BaO(cr),tpis96,"Cubic Gurvich,1996a pt1 p547 pt2 p418."
BaO,BaO,Other technologically relevant materials,cr,500,1400,47.258742,11.196355,-11.449916,4.981543,0.174,0.99937,153.3264,BaO(cr),tpis96,"Cubic Gurvich,1996a pt1 p547 pt2 p418."
BaO,BaO,Other technologically relevant materials,cr,1400,2246,227.233509,-313.750326,170.777666,-25.047704,0.256,0.99999,153.3264,BaO(cr),tpis96,"Cubic Gurvich,1996a pt1 p547 pt2 p418."
BaO,BaO,Other technologically relevant materials,L,2246,6000,83.299525,0,0,0,0,1,153.3264,BaO(L),tpis96,"Liquid Gurvich,1996a pt1 p547 pt2 p418."
Ba(OH)2,Ba(OH)2,Other technologically relevant materials,b,100,519,10.548629,442.294731,-817.337304,748.444296,3.053,0.99951,171.3417,Ba(OH)2(b),tpis96,"CrII,rhombic Gurvich,1996a pt1 p558 pt2 p427."
Ba(OH)2,Ba(OH)2,Other technologically relevant materials,a,519,681,123.999293,0,0,0,0,1,171.3417,Ba(OH)2(a),tpis96,"CrI,rhombic Gurvich,1996a pt1 p558 pt2 p427."
Ba(OH)2,Ba(OH)2,Other technologically relevant materials,L,681,6000,137.999214,0,0,0,0,1,171.3417,Ba(OH)2(L),tpis96,"Liquid Gurvich,1996a pt1 p558 pt2 p427."
BaS,BaS,Other technologically relevant materials,cr,200,500,33.733406,96.887482,-191.370037,141.550489,0.054,0.99993,169.392,BaS(cr),tpis96,"Cubic. Gurvich,1996a pt1 p584 pt2 p443."
BaS,BaS,Other technologically relevant materials,cr,500,2500,47.746948,9.279421,-1.306519,0.23816,0.172,0.99998,169.392,BaS(cr),tpis96,"Cubic. Gurvich,1996a pt1 p584 pt2 p443."
BaS,BaS,Other technologically relevant materials,L,2500,6000,66.999618,0,0,0,0,1,169.392,BaS(L),tpis96,"Liquid. Gurvich,1996a pt1 p584 pt2 p443."
BaSO4,BaSO4,Other technologically relevant materials,a,200,500,63.674526,9.587126,643.388345,-806.777523,1.041,0.99899,233.3896,BaSO4(a),tpis96,"CrII,rhombic. Gurvich,1996a pt1 p587 pt2 p445."
BaSO4,BaSO4,Other technologically relevant materials,a,500,1423,79.20555,126.844593,-61.577856,17.284514,0.26,0.99997,233.3896,BaSO4(a),tpis96,"CrII,rhombic. Gurvich,1996a pt1 p587 pt2 p445."
BaSO4,BaSO4,Other technologically relevant materials,b,1423,1853,169.999031,0,0,0,0,1,233.3896,BaSO4(b),tpis96,"CrI,cubic. Gurvich,1996a pt1 p587 pt2 p445."
BaSO4,BaSO4,Other technologically relevant materials,L,1853,6000,169.999031,0,0,0,0,1,233.3896,BaSO4(L),tpis96,"Liquid. Gurvich,1996a pt1 p587 pt2 p435."
Beryllium,Be,Metals and alloys,a,100,199.07,-0.224789,-50.59126,890.908793,-1913.816599,1.532,0.99999,9.0122,Be(a),srd,"Alpha. Ref-Elm. Alcock,1993."
Beryllium,Be,Metals and alloys,a,199.07,298.15,-10.221903,117.038892,-53.080007,-132.532964,0.01,1,9.0122,Be(a),srd,"Alpha. Ref-Elm. Alcock,1993."
Beryllium,Be,Metals and alloys,a,298.15,920.58,-1.06349,86.361357,-103.828169,46.491732,1.877,0.99908,9.0122,Be(a),srd,"Alpha. Ref-Elm. Alcock,1993."
Beryllium,Be,Metals and alloys,a,920.58,1543,17.035604,12.616197,-3.30628,0.926954,0.009,1,9.0122,Be(a),srd,"Alpha. Ref-Elm. Alcock,1993."
Beryllium,Be,Metals and alloys,b,1543,1563,29.999829,0,0,0,0,1,9.0122,Be(b),srd,"Beta. Ref-Elm. Alcock,1993."
Beryllium,Be,Metals and alloys,L,1563,6000,29.479832,0,0,0,0,1,9.0122,Be(L),srd,"Liquid. Ref-Elm. Alcock,1993."
BeAL2O4,BeAL2O4,Refractories,cr,200,600,-77.625161,987.91816,-1509.702697,850.084659,0.182,0.99998,126.9729,BeAL2O4(cr),j12/79,"Chase,1998 pp139-41."
BeAL2O4,BeAL2O4,Refractories,cr,600,1200,68.794331,231.91374,-177.411541,50.89483,0.064,0.99995,126.9729,BeAL2O4(cr),j12/79,"Chase,1998 pp139-41."
BeAL2O4,BeAL2O4,Refractories,cr,1200,2146,-49.580918,453.622665,-304.979019,71.488583,0.195,0.99989,126.9729,BeAL2O4(cr),j12/79,"Chase,1998 pp139-41."
BeAL2O4,BeAL2O4,Refractories,L,2146,6000,246.407596,0,0,0,0,1,126.9729,BeAL2O4(L),j12/79,"Chase,1998 pp139-41."
BeBr2,BeBr2,Other technologically relevant materials,cr,298.15,781,31.710242,197.600183,-275.308449,137.47469,0.492,0.99935,168.8202,BeBr2(cr),tpis96,"Cr,rhombic. Gurvich,1996a pt1 p376 pt2 p301."
BeBr2,BeBr2,Other technologically relevant materials,L,781,6000,99.99943,0,0,0,0,1,168.8202,BeBr2(L),tpis96,"Liquid.Gurvich,1996a pt1 p376 pt2 p301."
BeCO3,BeCO3,Other technologically relevant materials,cr,298,1010.75,-18.783604,404.318869,-445.655529,184.503443,3.165,0.99884,69.0211,BeCO3(cr),tpis96,"Gurvich,1996a pt1 p385 pt2 p310."
BeCO3,BeCO3,Other technologically relevant materials,cr,1010.75,1723.5,70.159126,65.437422,-14.794462,2.895496,0.009,1,69.0211,BeCO3(cr),tpis96,"Gurvich,1996a pt1 p385 pt2 p310."
BeCO3,BeCO3,Other technologically relevant materials,cr,1723.5,3149,82.205024,43.66467,-1.513945,0.166422,0.004,1,69.0211,BeCO3(cr),tpis96,"Gurvich,1996a pt1 p385 pt2 p310."
BeCO3,BeCO3,Other technologically relevant materials,cr,3149,6000,86.275353,39.573751,-0.124358,0.007285,0.001,1,69.0211,BeCO3(cr),tpis96,"Gurvich,1996a pt1 p385 pt2 p310."
BeCL2,BeCL2,Other technologically relevant materials,a,200,676,12.903494,268.750268,-411.911649,229.135176,0.404,0.99992,79.9182,BeCL2(a),tpis96,"Cr,rhombic. Gurvich,1996a pt1 p370 pt2 p296."
BeCL2,BeCL2,Other technologically relevant materials,b,676,688,66.989618,20.919881,0,0,0,1,79.9182,BeCL2(b),tpis96,"CrI. Gurvich,1996a pt1 p370 pt2 p296."
BeCL2,BeCL2,Other technologically relevant materials,L,688,6000,91.999476,0,0,0,0,1,79.9182,BeCL2(L),tpis96,"Liquid.Gurvich,1996a pt1 p370 pt2 p296."
BeF2,BeF2,Other technologically relevant materials,a,200,493,-10.022051,365.579547,-748.496557,731.186981,0.186,1,47.009,BeF2(a),tpis96,"CrII,hexagonal.Gurvich,1996a pt1 p364 pt2 p292."
BeF2,BeF2,Other technologically relevant materials,b,493,823,46.997732,33.148811,0,0,0,1,47.009,BeF2(b),tpis96,"CrI,hexagonal.Gurvich,1996a pt1 p364 pt2 p292."
BeF2,BeF2,Other technologically relevant materials,L,823,3411.5,43.220684,63.599831,-24.981664,3.211515,2.75,0.98461,47.009,BeF2(L),tpis96,"Liquid.Gurvich,1996a pt1 p364 pt2 p292."
BeF2,BeF2,Other technologically relevant materials,L,3411.5,6000,94.919425,1.842418,-0.545127,0.031008,0.006,1,47.009,BeF2(L),tpis96,"Liquid.Gurvich,1996a pt1 p364 pt2 p292."
BeI2,BeI2,Other technologically relevant materials,cr,298.15,763,29.562474,222.174451,-322.44337,163.668237,0.493,0.99915,262.8211,BeI2(cr),tpis96,"Cr,rhombic. Gurvich,1996a pt1 p379 pt2 p304."
BeI2,BeI2,Other technologically relevant materials,L,763,6000,99.99943,0,0,0,0,1,262.8211,BeI2(L),tpis96,"Liquid.Gurvich,1996a pt1 p379 pt2 p304."
BeO,BeO,Refractories,a,200,1000,-19.070571,211.994735,-240.260336,96.849108,2.346,0.99965,25.0116,BeO(a),tpis96,"CrII,hexagonal. Gurvich,1996a pt1 p348 pt2 p278."
BeO,BeO,Refractories,a,1000,2373,62.101909,-34.222027,26.083964,-5.058944,0.506,0.99962,25.0116,BeO(a),tpis96,"CrII,hexagonal. Gurvich,1996a pt1 p348 pt2 p278."
BeO,BeO,Refractories,b,2373,2851,55.999681,0,0,0,0,1,25.0116,BeO(b),tpis96,"CrI,tetragonal. Gurvich,1996a pt1 p348 pt2 p278."
BeO,BeO,Refractories,L,2851,6000,83.999521,0,0,0,0,1,25.0116,BeO(L),tpis96,"Liquid. Gurvich,1996a pt1 p348 pt2 p278."
Be(OH)2,Be(OH)2,Other technologically relevant materials,b,200,500,26.568584,-115.210058,1232.377116,-1481.172378,3.075,0.99798,43.0269,Be(OH)2(b),tpis96,"Rhombic,beta.Gurvich,1996a pt1 p359 pt2 p289."
Be(OH)2,Be(OH)2,Other technologically relevant materials,b,500,3250,73.558006,52.019469,-15.833962,2.324143,3.154,0.99852,43.0269,Be(OH)2(b),tpis96,"Rhombic,beta.Gurvich,1996a pt1 p359 pt2 p289."
Be(OH)2,Be(OH)2,Other technologically relevant materials,b,3250,6000,97.675155,17.795337,-0.144478,0.008367,0.001,1,43.0269,Be(OH)2(b),tpis96,"Rhombic,beta.Gurvich,1996a pt1 p359 pt2 p289."
BeS,BeS,Other technologically relevant materials,cr,298,1010.75,9.845927,116.482102,-128.204067,53.077075,1.74,0.99885,41.0772,BeS(cr),tpis96,"Cr,cubic. Gurvich,1996a pt1 p381 pt2 p306."
BeS,BeS,Other technologically relevant materials,cr,1010.75,1723.5,35.432549,18.994296,-4.256001,0.832963,0.006,1,41.0772,BeS(cr),tpis96,"Cr,cubic. Gurvich,1996a pt1 p381 pt2 p306."
BeS,BeS,Other technologically relevant materials,cr,1723.5,3149,38.897856,12.730814,-0.435525,0.047875,0.003,1,41.0772,BeS(cr),tpis96,"Cr,cubic. Gurvich,1996a pt1 p381 pt2 p306."
BeS,BeS,Other technologically relevant materials,cr,3149,6000,40.068789,11.553958,-0.035775,0.002096,0.001,1,41.0772,BeS(cr),tpis96,"Cr,cubic. Gurvich,1996a pt1 p381 pt2 p306."
BeSO4,BeSO4,Other technologically relevant materials,a,200,861,-7.404874,435.903957,-499.397011,251.414337,1.909,0.99958,105.0748,BeSO4(a),tpis96,"CrIII,tetr. Gurvich,1996a pt1 p383 pt2 p308."
BeSO4,BeSO4,Other technologically relevant materials,b,861,912,149.999145,0,0,0,0,1,105.0748,BeSO4(b),tpis96,"CrII,rhombic. Gurvich,1996a pt1 p383 pt2 p308."
BeSO4,BeSO4,Other technologically relevant materials,c,912,1400,149.999145,0,0,0,0,1,105.0748,BeSO4(c),tpis96,"CrI,cubic. Gurvich,1996a pt1 p383 pt2 p308."
BeSO4,BeSO4,Other technologically relevant materials,L,1400,6000,149.999145,0,0,0,0,1,105.0748,BeSO4(L),tpis96,"Liquid. Gurvich,1996a pt1 p383 pt2 p308."
Be2C,Be2C,Ceramics,cr,298.15,2400,36.894302,21.363382,0,0,0,1,30.0351,Be2C(cr),bar,"Barin,1989. Barin,1973."
Be2C,Be2C,Ceramics,L,2400,6000,92.047475,0,0,0,0,1,30.0351,Be2C(L),bar,"Barin,1989. Barin,1973."
Be3N2,Be3N2,Ceramics,a,200,500,-72.633257,738.886486,-1134.129839,672.808041,1.396,0.99996,55.0499,Be3N2(a),tpis96,"CrII,cubic. Gurvich,1996a pt1 p384 pt2 p309."
Be3N2,Be3N2,Ceramics,a,500,1673,4.460805,289.398608,-240.457862,70.126538,0.318,0.99994,55.0499,Be3N2(a),tpis96,"CrII,cubic. Gurvich,1996a pt1 p384 pt2 p309."
Be3N2,Be3N2,Ceramics,b,1673,2473,144.999174,0,0,0,0,1,55.0499,Be3N2(b),tpis96,"CrI,hexagonal. Gurvich,1996a pt1 p384 pt2 p309."
